id,facility_code,facility_name,is_void,sub_county_id,facility_subcounty
5405,11499,Kongowea Health Centre,false,51,11499_51
24052,11499,Kongowea Health Centre,false,51,11499_51
11040,11500,Kongowea Maweni Clinic (CDF),false,51,11500_51
12818,11501,Kongowea Medical Clinic,false,50,11501_50
12454,11502,Kp&Tc Staff Clinic,false,69,11502_69
22302,11502,Kp&Tc Staff Clinic,false,69,11502_69
11441,11503,Kpa Bandari Staff Clinic,false,53,11503_53
12610,11504,Kusco First Aid Clinic,false,49,11504_49
13234,11505,Kwa Jomvu Dispensary,false,48,11505_48
2529,11506,Kwa Ndomo Medical Clinic,false,64,11506_64
18757,11506,Kwa Ndomo Medical Clinic,false,64,11506_64
3580,11507,Kwale District Hospital,false,56,11507_56
11209,11507,Kwale District Hospital,false,56,11507_56
20689,11507,Kwale District Hospital,false,56,11507_56
8000,11508,Kwa-Mnegwa Dispensary,false,72,11508_72
11859,11508,Kwa-Mnegwa Dispensary,false,72,11508_72
21334,11508,Kwa-Mnegwa Dispensary,false,72,11508_72
8013,11509,KWS Dispensary,false,73,11509_73
12708,11509,KWS Dispensary,false,73,11509_73
21985,11509,KWS Dispensary,false,73,11509_73
13074,11511,Lamu Clinic,false,69,11511_69
3868,11512,Lamu District Hospital,false,69,11512_69
13440,11512,Lamu County Referral Hospital,false,69,11512_69
22998,11512,Lamu County Referral Hospital,false,69,11512_69
12976,11513,Lamu Fort VCT,false,69,11513_69
2496,11514,Nawaco Clinic,false,63,11514_63
23408,11514,Nawaco Clinic,false,63,11514_63
3849,11515,Langoni Nursing Home,false,69,11515_69
13479,11515,Langoni Nursing Home,false,69,11515_69
23021,11515,Langoni Nursing Home,false,69,11515_69
5490,11516,Latulla Medical Centre,false,49,11516_49
24183,11516,Latulla Medical Centre,false,49,11516_49
2626,11517,Lenga Dispensary,false,61,11517_61
10465,11517,Lenga Dispensary,false,61,11517_61
19243,11517,Lenga Dispensary,false,61,11517_61
11448,11518,Licodep VCT,false,52,11518_52
5386,11519,Light For Christ Hospital,false,53,11519_53
13591,11519,Light For Christ Hospital,false,53,11519_53
19050,11519,Light For Christ Hospital,false,53,11519_53
5437,11520,Likoni Catholic Dispensary,false,52,11520_52
13557,11520,Likoni Catholic Dispensary,false,52,11520_52
18989,11520,Likoni Catholic Dispensary,false,52,11520_52
12796,11521,Likoni Community Clinic,false,57,11521_57
5422,11522,Likoni District Hospital,false,52,11522_52
11065,11522,Likoni District Hospital,false,52,11522_52
20536,11522,Likoni District Hospital,false,52,11522_52
13152,11523,Likoni Nursing Clinic,false,52,11523_52
13160,11524,Lovic Demacare Clinic,false,48,11524_48
3570,11525,Lukore Dispensary,false,56,11525_56
23182,11525,Lukore Dispensary,false,56,11525_56
389,11526,Lungalunga Subcounty Hospital,false,55,11526_55
19974,11526,Lungalunga Subcounty Hospital,false,55,11526_55
3602,11527,Lutsangani Dispensary,false,57,11527_57
19386,11527,Lutsangani Dispensary,false,57,11527_57
2547,11528,Maamba Medical Clinic,false,59,11528_59
9912,11528,Maamba Medical Clinic,false,59,11528_59
18833,11528,Maamba Medical Clinic,false,59,11528_59
2604,11529,Mabati Medical Clinic,false,60,11529_60
10820,11529,Mabati Medical Clinic,false,60,11529_60
20201,11529,Mabati Medical Clinic,false,60,11529_60
5492,11530,Mackinnon Medical Clinic,false,52,11530_52
24177,11530,Mackinnon Medical Clinic,false,52,11530_52
3614,11531,Mackinon Road Dispensary,false,57,11531_57
10440,11531,Mackinon Road Dispensary,false,57,11531_57
19167,11531,Mackinon Road Dispensary,false,57,11531_57
10185,11532,Madamani Dispensary,false,62,11532_62
23265,11532,Madamani Dispensary,false,62,11532_62
13215,11533,Madogo Health Centre,false,67,11533_67
22852,11533,Madogo Health Centre,false,67,11533_67
2568,11534,Madunguni Dispensary,false,63,11534_63
20159,11534,Madunguni Dispensary,false,63,11534_63
12615,11535,Madunguni Medical Clinic,false,64,11535_64
3597,11536,Mafisini Dispensary,false,54,11536_54
10611,11536,Mafisini Dispensary,false,54,11536_54
19663,11536,Mafisini Dispensary,false,54,11536_54
3595,11537,Magodzoni Dispensary,false,56,11537_56
19916,11537,Magodzoni Dispensary,false,56,11537_56
5464,11538,Magongo (MCM) Dispensary,false,48,11538_48
10954,11538,Magongo (MCM) Dispensary,false,48,11538_48
20409,11538,Magongo (MCM) Dispensary,false,48,11538_48
5426,11539,Mainland Health Centre (Magongo),false,48,11539_48
23465,11539,Mainland Health Centre (Magongo),false,48,11539_48
5489,11540,Mainview Medical Clinic,false,48,11540_48
24184,11540,Mainview Medical Clinic,false,48,11540_48
5393,11541,Majengo Dispensary (Mombasa),false,53,11541_53
23928,11541,Majengo Dispensary (Mombasa),false,53,11541_53
8076,11542,Majengo Dispensary (Tana River),false,66,11542_66
11838,11542,Majengo Dispensary (Tana River),false,66,11542_66
21324,11542,Majengo Dispensary (Tana River),false,66,11542_66
447,11543,Majimoto Dispensary,false,55,11543_55
20067,11543,Majimoto Dispensary,false,55,11543_55
461,11544,Majoreni Dispensary,false,55,11544_55
19379,11544,Majoreni Dispensary,false,55,11544_55
3613,11545,Makamini Dispensary,false,57,11545_57
10437,11545,Makamini Dispensary,false,57,11545_57
19151,11545,Makamini Dispensary,false,57,11545_57
12779,11546,Makande Medical Clinic,false,69,11546_69
2606,11547,Makanzani Dispensary,false,61,11547_61
10776,11547,Makanzani Dispensary,false,61,11547_61
20122,11547,Makanzani Dispensary,false,61,11547_61
8084,11548,Makere Dispensary,false,66,11548_66
11844,11548,Makere Dispensary,false,66,11548_66
21329,11548,Makere Dispensary,false,66,11548_66
13048,11549,Maktau Health Centre,false,70,11549_70
22727,11549,Maktau Health Centre,false,70,11549_70
11011,11550,Makupa (MCM) Dispensary,false,53,11550_53
8012,11552,Makwasinyi Dispensary,false,73,11552_73
12711,11552,Makwasinyi Dispensary,false,73,11552_73
21996,11552,Makwasinyi Dispensary,false,73,11552_73
19516,11553,Malanga (AIC) Dispensary,false,62,11553_62
2566,11555,Malindi District Hospital,false,63,11555_63
11183,11555,Malindi District Hospital,false,63,11555_63
20656,11555,Malindi District Hospital,false,63,11555_63
2533,11556,Malindi Care Services Limited,false,63,11556_63
9940,11556,Malindi Care Services Limited,false,63,11556_63
18804,11556,Malindi Care Services Limited,false,63,11556_63
12170,11557,Malindi Sea Breeze,false,64,11557_64
445,11558,Mamba Dispensary,false,55,11558_55
20188,11558,Mamba Dispensary,false,55,11558_55
2637,11559,Mambrui Dispensary,false,64,11559_64
23217,11559,Mambrui Dispensary,false,64,11559_64
3860,11560,Mangai Dispensary,false,68,11560_68
19341,11560,Mangai Dispensary,false,68,11560_68
8001,11561,Manyani Dispensary,false,73,11561_73
11846,11561,Manyani Dispensary,false,73,11561_73
21330,11561,Manyani Dispensary,false,73,11561_73
2598,11562,Marafa Health Centre,false,64,11562_64
10995,11562,Marafa Health Centre,false,64,11562_64
20425,11562,Marafa Health Centre,false,64,11562_64
2620,11563,Marereni Dispensary,false,64,11563_64
10595,11563,Marereni Dispensary,false,64,11563_64
19599,11563,Marereni Dispensary,false,64,11563_64
2538,11564,Marereni Medical Clinic,false,64,11564_64
9937,11564,Marereni Medical Clinic,false,64,11564_64
18809,11564,Marereni Medical Clinic,false,64,11564_64
3865,11565,Maria Teressa Nuzzo Health Centre,false,69,11565_69
12278,11565,Maria Teressa Nuzzo Health Centre,false,69,11565_69
22185,11565,Maria Teressa Nuzzo Health Centre,false,69,11565_69
2592,11566,Mariakani District Hospital,false,60,11566_60
11228,11566,Mariakani District Hospital,false,60,11566_60
20711,11566,Mariakani District Hospital,false,60,11566_60
13754,11567,Marie Stopes Kenya Clinic (Malindi),false,63,11567_63
19229,11567,Marie Stopes Kenya Clinic (Malindi),false,63,11567_63
11121,11568,Marie Stoppes Clinic (Changamwe),false,48,11568_48
13566,11569,Marie Stopes Clinic (Kongowea),false,51,11569_51
5441,11570,Marie Stopes Mombasa Nursing Home,false,53,11570_53
13650,11570,Marie Stopes Mombasa Nursing Home,false,53,11570_53
19114,11570,Marie Stopes Mombasa Nursing Home,false,53,11570_53
2526,11571,Marikebuni Dispensary,false,64,11571_64
10208,11571,Marikebuni Dispensary,false,64,11571_64
23239,11571,Marikebuni Dispensary,false,64,11571_64
7996,11572,Marungu Health Centre,false,73,11572_73
11817,11572,Marungu Health Centre,false,73,11572_73
21316,11572,Marungu Health Centre,false,73,11572_73
5390,11573,Mary Immaculate Cottage Hospital (Mombasa),false,53,11573_53
13636,11573,Mary Immaculate Cottage Hospital (Mombasa),false,53,11573_53
19096,11573,Mary Immaculate Cottage Hospital (Mombasa),false,53,11573_53
12710,11574,Marynoll Dispensary,false,67,11574_67
22499,11574,Marynoll Dispensary,false,67,11574_67
7976,11577,Mata Dispensary (Taveta),false,70,11577_70
11819,11577,Mata Dispensary (Taveta),false,70,11577_70
21317,11577,Mata Dispensary (Taveta),false,70,11577_70
2561,11578,Matolani Dispensary,false,64,11578_64
19353,11578,Matolani Dispensary,false,64,11578_64
3856,11579,Matondoni Dispensary,false,69,11579_69
12773,11579,Matondoni Dispensary,false,69,11579_69
22541,11579,Matondoni Dispensary,false,69,11579_69
2575,11580,Matsangoni Model Health Centre,false,58,11580_58
19410,11580,Matsangoni Model Health Centre,false,58,11580_58
3617,11581,Matuga Dispensary,false,56,11581_56
10209,11581,Matuga Dispensary,false,56,11581_56
23238,11581,Matuga Dispensary,false,56,11581_56
5452,11582,Maunguja Dispensary,false,50,11582_50
19969,11582,Maunguja Dispensary,false,50,11582_50
5460,11584,Maximillan Clinic,false,52,11584_52
3576,11585,Mazeras Dispensary,false,57,11585_57
12985,11585,Mazeras Health centre,false,57,11585_57
22698,11585,Mazeras Health centre,false,57,11585_57
8069,11586,Maziwa Dispensary,false,65,11586_65
10502,11586,Maziwa Dispensary,false,65,11586_65
19396,11586,Maziwa Dispensary,false,65,11586_65
3579,11587,Mazumalume Dispensary,false,56,11587_56
10397,11587,Mazumalume Dispensary,false,56,11587_56
24088,11587,Mazumalume Dispensary,false,56,11587_56
12831,11588,Mbalambala Dispensary,false,67,11588_67
22583,11588,Mbalambala Dispensary,false,67,11588_67
8030,11589,Mbale Health Centre,false,71,11589_71
13005,11589,Mbale Health Centre,false,71,11589_71
22372,11589,Mbale Health Centre,false,71,11589_71
3589,11590,Mbuguni Dispensary,false,56,11590_56
20106,11590,Mbuguni Dispensary,false,56,11590_56
8007,11591,Mbulia Dispensary,false,73,11591_73
11826,11591,Mbulia Dispensary,false,73,11591_73
21320,11591,Mbulia Dispensary,false,73,11591_73
5463,11592,Mbuta Model Health Centre,false,52,11592_52
19567,11592,Mbuta Model Health Centre,false,52,11592_52
3616,11593,Mbuwani Dispensary,false,54,11593_54
23186,11593,Mbuwani Dispensary,false,54,11593_54
3859,11594,Mbwajumwali Dispensary,false,69,11594_69
13065,11594,Mbwajumwali Dispensary,false,68,11594_68
22742,11594,Mbwajumwali Dispensary,false,68,11594_68
13824,11595,Mecca Medical Clinic,false,48,11595_48
12274,11596,Medical Clinic (Likoni),false,52,11596_52
5358,11597,Medina Medical Clinic,false,48,11597_48
9930,11597,Medina Medical Clinic,false,48,11597_48
5394,11600,Mewa Hospital,false,53,11600_53
13668,11600,Mewa Hospital,false,53,11600_53
19137,11600,Mewa Hospital,false,53,11600_53
2611,11601,Mgamboni Dispensary,false,60,11601_60
19897,11601,Mgamboni Dispensary,false,60,11601_60
8011,11602,Mgange Dawida Dispensary,false,71,11602_71
12673,11602,Mgange Dawida Dispensary,false,71,11602_71
21921,11602,Mgange Dawida Dispensary,false,71,11602_71
8009,11603,Mgange Nyika Health Centre,false,71,11603_71
11823,11603,Mgange Nyika Health Centre,false,71,11603_71
21318,11603,Mgange Nyika Health Centre,false,71,11603_71
13756,11604,Mgerienge Medical Clinic,false,52,11604_52
8008,11605,Miasenyi Dispensary,false,73,11605_73
11825,11605,Miasenyi Dispensary,false,73,11605_73
21319,11605,Miasenyi Dispensary,false,73,11605_73
2515,11606,Michaela Denis Medical Clinic,false,59,11606_59
24104,11606,Michaela Denis Medical Clinic,false,59,11606_59
13766,11607,St Anne Mida Catholic Dispensary,false,58,11607_58
10366,11609,Midoina Dispensary,false,62,11609_62
23673,11609,Midoina Dispensary,false,62,11609_62
2614,11610,Mijomboni Dispensary,false,58,11610_58
19834,11610,Mijomboni Dispensary,false,58,11610_58
5482,11611,Mikanjuni Family Medical Clinic,false,49,11611_49
24167,11611,Mikanjuni Family Medical Clinic,false,49,11611_49
5457,11612,Mikanjuni Medical Clinic,false,49,11612_49
24122,11612,Mikanjuni Medical Clinic,false,49,11612_49
5399,11613,Mikindani (MCM) Dispensary,false,49,11613_49
10952,11613,Mikindani (MCM) Dispensary,false,49,11613_49
20407,11613,Mikindani (MCM) Dispensary,false,49,11613_49
5402,11614,Mikindani Catholic Dispensary,false,49,11614_49
10160,11614,Mikindani Catholic Dispensary,false,49,11614_49
23368,11614,Mikindani Catholic Dispensary,false,49,11614_49
5449,11615,Mikindani Medical Clinic,false,49,11615_49
24186,11615,Mikindani Medical Clinic,false,49,11615_49
10314,11617,Rimarapera Dispensary,false,62,11617_62
20251,11618,Mirihini Dispensary,false,62,11618_62
5411,11620,Miritini CDF Dispensary,false,49,11620_49
19613,11620,Miritini CDF Dispensary,false,49,11620_49
5414,11621,Mishoroni Dispensary,false,50,11621_50
10859,11621,Mishoroni Dispensary,false,50,11621_50
20240,11621,Mishoroni Dispensary,false,50,11621_50
3843,11622,Mission K Clinic,false,69,11622_69
12378,11622,Mission K Clinic,false,69,11622_69
22253,11622,Mission K Clinic,false,69,11622_69
2540,11623,Mission Medical Clinic (Bahari),false,58,11623_58
9941,11623,Mission Medical Clinic (Bahari),false,58,11623_58
18803,11623,Mission Medical Clinic (Bahari),false,58,11623_58
3549,11624,Mivumoni (Catholic) Dispensary,false,54,11624_54
23847,11624,Mivumoni (Catholic) Dispensary,false,54,11624_54
2619,11625,Mizijini Dispensary,false,64,11625_64
10634,11625,Mizijini Dispensary,false,64,11625_64
19695,11625,Mizijini Dispensary,false,64,11625_64
5440,11626,Mjeni Medical Clinic,false,51,11626_51
13850,11626,Mjeni Medical Clinic,false,51,11626_51
18849,11626,Mjeni Medical Clinic,false,51,11626_51
3562,11627,Mkang'ombe Dispensary,false,57,11627_57
13697,11627,Mkang'ombe Dispensary,false,57,11627_57
18970,11627,Mkang'ombe Dispensary,false,57,11627_57
3877,11628,Mkokoni Dispensary,false,68,11628_68
12756,11628,Mkokoni Dispensary,false,68,11628_68
22526,11628,Mkokoni Dispensary,false,68,11628_68
3592,11629,Mkongani Dispensary,false,56,11629_56
20069,11629,Mkongani Health Centre,false,56,11629_56
3590,11630,Mkundi Dispensary,false,56,11630_56
10771,11630,Mkundi Dispensary,false,56,11630_56
20111,11630,Mkundi Dispensary,false,56,11630_56
3852,11631,Mkunumbi Dispensary,false,69,11631_69
13110,11631,Mkunumbi Dispensary,false,69,11631_69
22775,11631,Mkunumbi Dispensary,false,69,11631_69
2545,11632,David Kariuki Medical Centre,false,63,11632_63
9909,11632,David Kariuki Medical Centre,false,63,11632_63
18836,11632,David Kariuki Medical Centre,false,63,11632_63
422,11633,Mkwiro Dispensary,false,55,11633_55
20120,11633,Mkwiro Dispensary,false,55,11633_55
5400,11634,Mlaleo Health Centre,false,50,11634_50
23454,11634,Mlaleo Health Centre,false,50,11634_50
12648,11635,Mlanjo Dispensary,false,67,11635_67
22438,11635,Mlanjo Dispensary,false,67,11635_67
2622,11636,Mnarani Dispensary,false,58,11636_58
19435,11636,Mnarani Dispensary,false,58,11636_58
8060,11637,Mnazini Dispensary,false,65,11637_65
10481,11637,Mnazini Dispensary,false,65,11637_65
19303,11637,Mnazini Dispensary,false,65,11637_65
3577,11638,Mnyenzeni Dispensary,false,57,11638_57
12277,11638,Mnyenzeni Health centre,false,57,11638_57
22184,11638,Mnyenzeni Health centre,false,57,11638_57
3850,11639,Moa Dispensary,false,69,11639_69
12167,11639,Moa Dispensary,false,69,11639_69
22107,11639,Moa Dispensary,false,69,11639_69
5425,11640,Moi Airport Dispensary,false,48,11640_48
19614,11640,Moi Airport Dispensary,false,48,11640_48
8035,11641,Moi District Hospital Voi,false,73,11641_73
13307,11641,Moi District Hospital Voi,false,73,11641_73
22749,11641,Moi District Hospital Voi,false,73,11641_73
3866,11642,Mokowe Health Centre,false,69,11642_69
11794,11642,Mokowe Health Centre,false,69,11642_69
21839,11642,Mokowe Health Centre,false,69,11642_69
5392,11643,Mombasa Hospital,false,53,11643_53
13621,11643,Mombasa Hospital,false,53,11643_53
19079,11643,Mombasa Hospital,false,53,11643_53
9921,11644,Morning Star Medical,false,48,11644_48
5401,11645,Mother Amadea Health Centre,false,49,11645_49
23362,11645,Mother Amadea Health Centre,false,49,11645_49
11971,11646,Mother Teresa Medical Clinic,false,48,11646_48
7983,11647,Mount View Nursing & Maternity Home,false,73,11647_73
11470,11647,Mount View Nursing & Maternity Home,false,73,11647_73
20982,11647,Mount View Nursing & Maternity Home,false,73,11647_73
3845,11648,Mpeketoni Health Services Clinic,false,69,11648_69
12504,11648,Mpeketoni Health Services Clinic,false,69,11648_69
22339,11648,Mpeketoni Health Services Clinic,false,69,11648_69
3869,11649,Mpeketoni Sub-District Hospital,false,69,11649_69
12120,11649,Mpeketoni Sub-County Hospital,false,69,11649_69
22074,11649,Mpeketoni Sub-County Hospital,false,69,11649_69
8025,11650,Mpinzinyi Health Centre,false,72,11650_72
12974,11650,Mpinzinyi Health Centre,false,72,11650_72
22327,11650,Mpinzinyi Health Centre,false,72,11650_72
385,11651,Mrima (Catholic) Dispensary,false,55,11651_55
23845,11651,Mrima (Catholic) Dispensary,false,55,11651_55
7989,11652,Mrughua Dispensary,false,72,11652_72
11635,11652,Mrughua Dispensary,false,72,11652_72
21130,11652,Mrughua Dispensary,false,72,11652_72
19416,11653,Muryachakwe Dispensary,false,62,11653_62
2499,11654,St Marys Msabaha Catholic Dispensary,false,63,11654_63
23451,11654,St Marys Msabaha Catholic Dispensary,false,63,11654_63
3581,11655,Msambweni District Hospital,false,54,11655_54
11195,11655,Msambweni District Hospital,false,54,11655_54
20672,11655,Msambweni District Hospital,false,54,11655_54
8020,11656,Msau Dispensary,false,72,11656_72
11634,11656,Msau Dispensary,false,72,11656_72
21129,11656,Msau Dispensary,false,72,11656_72
5433,11657,Msikiti Noor Medical Clinic,false,48,11657_48
24187,11657,Msikiti Noor Medical Clinic,false,48,11657_48
3599,11658,Msulwa Dispensary,false,56,11658_56
10534,11658,Msulwa Dispensary,false,56,11658_56
19500,11658,Msulwa Dispensary,false,56,11658_56
2633,11659,Msumarini Dispensary,false,59,11659_59
23190,11659,Msumarini Dispensary,false,59,11659_59
12346,11660,Msumarini Medical Clinic,false,59,11660_59
2522,11661,Mt Harmony Clinic,false,59,11661_59
24154,11661,Mt Harmony Clinic,false,59,11661_59
3575,11662,Mtaa Dispensary,false,57,11662_57
11994,11662,Mtaa Dispensary,false,57,11662_57
21973,11662,Mtaa Dispensary,false,57,11662_57
12794,11663,Mtaani Clinic,false,58,11663_58
22556,11663,Mtaani Clinic,false,58,11663_58
2518,11664,Mtangani Medical Clinic,false,63,11664_63
2562,11666,Mtepeni Dispensary,false,59,11666_59
19495,11666,Mtepeni Dispensary,false,59,11666_59
2621,11667,Mtondia Dispensary,false,58,11667_58
19474,11667,Mtondia Dispensary,false,58,11667_58
2519,11668,Mtondia Medical Clinic,false,58,11668_58
24127,11668,Mtondia Medical Clinic,false,58,11668_58
5406,11669,Mtongwe (MCM) Dispensary,false,52,11669_52
23959,11669,Mtongwe (MCM) Dispensary,false,52,11669_52
5357,11670,Mtopanga Clinic,false,51,11670_51
13830,11670,Mtopanga Clinic,false,51,11670_51
18870,11670,Mtopanga Clinic,false,51,11670_51
2571,11672,Mtwapa Health Centre,false,59,11672_59
19799,11672,Mtwapa Health Centre,false,59,11672_59
2501,11673,Mtwapa Nursing Home,false,59,11673_59
23471,11673,Mtwapa Nursing Home,false,59,11673_59
3846,11675,Mugos Clinic,false,69,11675_69
12960,11675,Mugos Clinic,false,69,11675_69
22679,11675,Mugos Clinic,false,69,11675_69
3563,11676,Muhaka Dispensary,false,54,11676_54
24198,11676,Muhaka Dispensary,false,54,11676_54
2600,11677,Municipal Health Centre,false,63,11677_63
10929,11677,Municipal Health Centre,false,63,11677_63
20380,11677,Muyeye Health Centre (Municipal),false,63,11677_63
2546,11678,Muyeye Medical Clinic,false,63,11678_63
9910,11678,Muyeye Medical Clinic,false,63,11678_63
18835,11678,Muyeye Medical Clinic,false,63,11678_63
5383,11679,Mvita Dispensary,false,53,11679_53
13658,11679,Mvita Dispensary,false,53,11679_53
18977,11679,Mvita Dispensary,false,53,11679_53
7981,11680,Mvono Clinic,false,71,11680_71
11472,11680,Mvono Clinic,false,71,11680_71
20984,11680,Mvono Clinic,false,71,11680_71
3611,11681,Mwabila Dispensary,false,57,11681_57
10435,11681,Mwabila Dispensary,false,57,11681_57
19144,11681,Mwabila Dispensary,false,57,11681_57
3561,11682,Mwachinga Dispensary,false,57,11682_57
13747,11682,Mwachinga Dispensary,false,57,11682_57
18956,11682,Mwachinga Dispensary,false,57,11682_57
5461,11683,Mwakirunge Dispensary,false,50,11683_50
13615,11683,Mwakirunge Dispensary,false,50,11683_50
20162,11683,Mwakirunge Dispensary,false,50,11683_50
3587,11684,Mwaluphamba Dispensary,false,56,11684_56
10777,11684,Mwaluphamba Dispensary,false,56,11684_56
20123,11684,Mwaluphamba Dispensary,false,56,11684_56
3615,11685,Mwaluvanga Dispensary,false,56,11685_56
10393,11685,Mwaluvanga Dispensary,false,56,11685_56
24076,11685,Mwaluvanga Dispensary,false,56,11685_56
7997,11686,Mwambirwa Dispensary,false,72,11686_72
11812,11686,Mwambirwa Dispensary,false,72,11686_72
21312,11686,Mwambirwa Dispensary,false,72,11686_72
3606,11687,Mwanda Dispensary,false,57,11687_57
19391,11687,Mwanda Dispensary,false,57,11687_57
7998,11688,Mwanda Health Centre (Taita Taveta),false,71,11688_71
11811,11688,Mwanda Health Centre (Taita Taveta),false,71,11688_71
21311,11688,Mwanda Health Centre (Taita Taveta),false,71,11688_71
2605,11689,Mwangatini Dispensary,false,64,11689_64
10802,11689,Mwangatini Dispensary,false,64,11689_64
20149,11689,Mwangatini Dispensary,false,64,11689_64
424,11691,Mwangulu Dispensary,false,55,11691_55
23840,11691,Mwangulu Dispensary,false,55,11691_55
3564,11693,Mwapala Dispensary,false,56,11693_56
10773,11693,Mwapala Dispensary,false,56,11693_56
20118,11693,Mwapala Dispensary,false,56,11693_56
7980,11694,Mwatate Sisal Estate Clinic,false,72,11694_72
11473,11694,Mwatate Sisal Estate Clinic,false,72,11694_72
20985,11694,Mwatate Sisal Estate Clinic,false,72,11694_72
8036,11695,Mwatate Sub-District Hospital,false,72,11695_72
13304,11695,Mwatate Sub-District Hospital,false,72,11695_72
22745,11695,Mwatate Sub-District Hospital,false,72,11695_72
2549,11696,Mwawesa Medical Clinic,false,63,11696_63
9914,11696,Mwawesa Medical Clinic,false,63,11696_63
18830,11696,Mwawesa Medical Clinic,false,63,11696_63
12035,11698,Mwichens Medical Clinic,false,64,11698_64
13317,11699,Nanighi Dispensary (Tana River),false,67,11699_67
22920,11699,Nanighi Dispensary (Tana River),false,67,11699_67
3871,11700,Ndau Dispensary,false,68,11700_68
10492,11700,Ndau Dispensary,false,68,11700_68
19317,11700,Ndau Dispensary,false,68,11700_68
3612,11701,Ndavaya Dispensary,false,57,11701_57
10436,11701,Ndavaya Health centre,false,57,11701_57
19150,11701,Ndavaya Health centre,false,57,11701_57
7975,11702,Ndilidau Dispensary (Jipe),false,70,11702_70
11809,11702,Ndilidau Dispensary (Jipe),false,70,11702_70
21310,11702,Ndilidau Dispensary (Jipe),false,70,11702_70
7999,11704,Ndome Dispensary (Taita),false,73,11704_73
11807,11704,Ndome Dispensary (Taita),false,73,11704_73
21309,11704,Ndome Dispensary (Taita),false,73,11704_73
8016,11705,Ndovu Health Centre,false,73,11705_73
11806,11705,Ndovu Health Centre,false,73,11705_73
21308,11705,Ndovu Health Centre,false,73,11705_73
2541,11707,Neema Medical Clinic (Malindi),false,64,11707_64
9942,11707,Neema Medical Clinic(Magarini),false,64,11707_64
18801,11707,Neema Medical Clinic(Magarini),false,64,11707_64
12955,11708,Neighbours Medical Clinic,false,69,11708_69
13569,11709,New Nyali Paeds Hospital,false,51,11709_51
5470,11710,New Road Medical Care,false,48,11710_48
24118,11710,New Road Medical Care,false,48,11710_48
8091,11711,Ngao District Hospital,false,65,11711_65
11267,11711,Ngao District Hospital,false,65,11711_65
20757,11711,Ngao District Hospital,false,65,11711_65
388,11712,Ngathini Dispensary,false,55,11712_55
23854,11712,Ngathini Dispensary,false,55,11712_55
2635,11713,Ngerenya Dispensary,false,58,11713_58
10205,11713,Ngerenya Dispensary,false,58,11713_58
23242,11713,Ngerenya Dispensary,false,58,11713_58
3565,11714,Ng'ombeni Dispensary,false,56,11714_56
10737,11714,Ng'ombeni Dispensary,false,56,11714_56
19975,11714,Ng'ombeni Dispensary,false,56,11714_56
2576,11715,Ngomeni Dispensary (Malindi),false,64,11715_64
10297,11715,Ngomeni Dispensary (Magarini),false,64,11715_64
23080,11715,Ngomeni Dispensary (Magarini),false,64,11715_64
5469,11716,Nguuni Health Centre,false,50,11716_50
24119,11716,Nguuni Health Centre,false,50,11716_50
8028,11718,Njukini Health Centre,false,70,11718_70
13007,11718,Njukini Health Centre,false,70,11718_70
22379,11718,Njukini Health Centre,false,70,11718_70
2553,11719,Nuru Health Care Centre,false,59,11719_59
13854,11719,Nuru Health Care Centre,false,59,11719_59
18842,11719,Nuru Health Care Centre,false,59,11719_59
8029,11720,Nyache Health Centre,false,71,11720_71
13006,11720,Nyache Health Centre,false,71,11720_71
22375,11720,Nyache Health Centre,false,71,11720_71
5373,11721,Nyali Health Care Limited,false,51,11721_51
13852,11721,Nyali Health Care Limited,false,51,11721_51
18847,11721,Nyali Health Care Limited,false,51,11721_51
5408,11722,Nyali Barracks Dispensary,false,51,11722_51
19276,11722,Nyali Barracks Dispensary,false,51,11722_51
5409,11723,Nys Dispensary (Kilindini),false,52,11723_52
19295,11723,Nys Dispensary (Kilindini),false,52,11723_52
8059,11725,Oda Dispensary,false,65,11725_65
19381,11725,Oda Dispensary,false,65,11725_65
13106,11726,Old Town Dispensary,false,53,11726_53
9926,11727,Om Dental Centre,false,53,11727_53
8056,11728,Ozi Dispensary,false,65,11728_65
19512,11728,Ozi Dispensary,false,65,11728_65
3867,11729,Pablo Hortsman Health Centre,false,69,11729_69
12478,11729,Pablo Hortsman Health Centre,false,69,11729_69
22320,11729,Pablo Hortsman Health Centre,false,69,11729_69
23321,11730,Palakumi Dispensary,false,62,11730_62
5351,11731,Palani Health Care Clinic,false,50,11731_50
9950,11731,Palani Health Care Clinic,false,50,11731_50
18794,11731,Palani Health Care Clinic,false,50,11731_50
5451,11732,Pamar Medical Clinic,false,50,11732_50
10566,11732,Pamar Medical Clinic,false,50,11732_50
20323,11732,Pamar Medical Clinic,false,50,11732_50
3878,11733,Pandanguo Dispensary,false,69,11733_69
11808,11733,Pandanguo Dispensary,false,69,11733_69
21847,11733,Pandanguo Dispensary,false,69,11733_69
5389,11734,Pandya Memorial Hospital,false,53,11734_53
13597,11734,Pandya Memorial Hospital,false,53,11734_53
19056,11734,Pandya Memorial Hospital,false,53,11734_53
3858,11735,Patte Dispensary,false,68,11735_68
10483,11735,Patte Dispensary,false,68,11735_68
19306,11735,Patte Dispensary,false,68,11735_68
5359,11736,Pendo Medical Clinic (Kilindini),false,48,11736_48
9935,11736,Pendo Medical Clinic (Kilindini),false,48,11736_48
10750,11737,Pendua Medical Clinic,false,53,11737_53
